"","X.1","X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM"
"51",52,52,460131,2018,"Broadleaf Forest",80440,"鹿児島県",130.28,32.03,65,4,75.0812445815824,0.32924513124034,0.504354838709677,115,16.2,2303,50.3333333333333,111.666666666667,330.333333333333,220.333333333333,1.72182628129933,-0.329253649773648,-0.357421902876464,0.283405827786802,0.502192066165237,0.133790967720212,0.191377334712175,0.598506117191681,0.933349520854487,0.246673649665861,0.68946987708081,0.341844427209831,3.38091741378947,3.08520423147944,0.494607594098733,0.0697686655195663,15.8029363031649,2.04614102594611,24.0564374288564,19.2941176470588,0.0588235294117647
"52",53,53,460142,2018,"Broadleaf Forest",80440,"鹿児島県",130.32,31.7,72,5,20.6305466329987,0.176275969622021,0.486344086021505,95,16.8,2396,52.3333333333333,112.666666666667,295,234,0.424619151812453,0.557445222299253,-0.255247048145305,0.12997696177027,0.114469620796428,8.20051097734491e-18,0.104686723331347,0.116015007468778,0.0654368172676594,0.080873131872988,0.312158723523486,1.11022302462516e-16,2.93430976430976,2.93882154882155,0.498555273311897,0.0567092564607081,20.6260864026637,1.95968552069826,10.6204935488763,22.9090909090909,0
"53",54,54,410140,2018,"Broadleaf Forest",80440,"佐賀県",130.35,33.43,95,5,82.6619127550551,0.176877948369255,0.347069892473118,778,10.7,2660,48.6666666666667,93.3333333333333,326.333333333333,533,0.216694991748702,0.410429348195029,0.858780266053553,0.0905046010704379,0.0507474235478434,0.118232841983489,0.000973399767551013,0.0238020470777586,0.143114381596645,0.0288000921529931,0.0182393594680197,6.57070769676113e-17,2.34244897959184,3.96734693877551,0.585510204081633,0.0831193559701085,15.8032861021618,3.35311127836734,10.6433119414906,30.1020408163265,0
"54",55,55,460168,2018,"Broadleaf Forest",80440,"鹿児島県",130.36,31.78,9,1,55.6439007586986,0.248540439320129,0.476155913978495,67,16.3,2419,50.3333333333333,109,333,248.666666666667,1.68166962179035,-0.204034937991298,-0.619139717311835,0.388333040710775,0.225604295624844,0.291114190930092,0.318237351390375,0.598386175513457,0.735499512630238,0.72306634639739,0.547914231967489,7.36253163698788e-16,3.26,2.46719298245614,0.511414966999492,0.0726039677559426,16.8078583073336,1.9677494136804,29.0784753842127,15.7368421052632,0
"55",56,56,460175,2018,"Broadleaf Forest",80440,"鹿児島県",130.36,32.03,44,3,156.162213602907,0.288777061384116,0.442069892473118,365,14.3,2687,51,103.666666666667,317.333333333333,262,1.54046056084082,-0.261032406161348,-0.744285509452911,0.65007557668754,0.388509421843976,0.277353349652599,0.0994901976800481,0.495302299517356,0.907683286719501,0.261373708000462,0.382084817839876,5.94174915030871e-16,3.62198055590231,2.73311467472116,0.510409219364058,0.0829709962304565,17.2535704268699,2.24305863652897,19.186416118453,27.3703703703704,0
"56",57,57,430049,2018,"Broadleaf Forest",80440,"熊本県",130.36,32.42,60,4,12.0110736156634,0.151259573748872,0.509381720430108,55,16.8,2038,50.6666666666667,112,313.666666666667,247.333333333333,0.588612710669822,-0.203115158007548,0.286586603264355,0.217699140522206,0.068865455979007,1.98254111540207e-18,0.104073288517042,0.120218978704987,0.244398204067426,0.2855084732854,0.357491445573185,8.72318090776909e-17,3.21330687830688,3.53513227513228,0.498555273311897,0.059627475826657,14.4217483271894,1.6336689621061,21.862632461656,16.2857142857143,0
"57",58,58,460205,2018,"Broadleaf Forest",80440,"鹿児島県",130.4,32.1,72,5,89.5105098748008,0.279519784481415,0.477177419354839,273,15.7,2360,53.6666666666667,100,335.666666666667,269,2.05486244194966,-0.284291954303015,-1.03538466623714,0.224089758543783,0.222480221460908,0.224533877370987,0.283266770540115,0.956001362298621,1.25960208874546,0.627191446685016,0.643865126441585,4.81693538103495e-16,3.52137917767917,2.61953998685335,0.514738205580334,0.0805793312271849,17.6439238046843,2.69181153534718,30.6169176099994,23.6451612903226,0
"58",59,59,460198,2018,"Broadleaf Forest",80440,"鹿児島県",130.41,31.85,59,4,144.881326538382,0.352301103026956,0.512930107526882,25,16.8,2298,51,116.333333333333,294.666666666667,223.333333333333,1.00650805662934,-0.414016901366963,-0.813009285313994,0.40900484072614,0.386309182971943,0.0191932677515429,0.136881507129862,0.418647151626712,0.32347554835663,0.0700825987746909,0.46778173647609,4.15376545420102e-16,3.82228887082852,2.71423688952507,0.499294746645969,0.0789455790794125,17.5594983011564,1.85583498705314,21.8350313568695,26.6206896551724,0
"59",60,60,460199,2018,"Broadleaf Forest",80440,"鹿児島県",130.41,31.88,61,4,88.1916745487649,0.272086013076252,0.495779569892473,95,16.3,2357,53.3333333333333,108,333,222.666666666667,2.08560084539587,-0.207960253498916,-0.685787426250185,0.176170770881988,0.460791530748858,0.18047910765049,0.191912210297772,0.897157863213429,1.43768911993702,0.511983702309739,0.647529265477733,4.25585492772977e-16,3.4128797965946,3.00496566391805,0.50988460640705,0.0750809783144569,17.025844695496,2.63188113805535,28.303561703395,22.6296296296296,0
"60",61,61,460224,2018,"Broadleaf Forest",80440,"鹿児島県",130.45,31.74,30,2,42.1161606108419,0.311888478543771,0.431075268817204,479,14.2,2822,52,102.333333333333,340.333333333333,267.666666666667,2.0976793313978,-0.783310193500917,-0.578006905087218,0.201758931234119,0.32786076850904,0.132355907080383,0.418232352344476,0.744711680138396,1.36131813768655,0.669216442962053,0.472931391539526,7.45435459391177e-16,3.59305389343245,2.64183854231814,0.506214104271934,0.111659174251167,12.5993036142636,2.39894682370844,26.8135240626678,17.2857142857143,0
"61",62,62,460230,2018,"Broadleaf Forest",80440,"鹿児島県",130.45,31.96,58,4,75.7412561315039,0.194990618976691,0.461935483870968,146,16,2373,52.3333333333333,110.333333333333,323,220.666666666667,1.64379622317722,-0.288551312431627,-0.644034232337025,0.568043950072407,0.503978129208168,0.106714363105521,0.25087613629897,0.565372877051468,0.891445730849851,0.256044669967131,0.489688803050769,0.212644456753692,3.54802021003717,2.8769394533693,0.499424351171337,0.0753854277231168,16.8311882920996,2.16444123883446,19.5823192611183,25.9285714285714,0.0357142857142857
"62",63,63,460231,2018,"Broadleaf Forest",80440,"鹿児島県",130.45,31.99,23,2,91.0037678766867,0.31296818789645,0.461935483870968,179,15.8,2379,52.6666666666667,102.333333333333,333.666666666667,273,1.49507939912737,-0.649596360810947,-0.8987287608682,0.50072203887878,0.46496762042748,0.631779340029163,0.144181724934371,0.490355773988569,0.572690715064447,0.113493721844311,0.367255692514958,0.186925306602348,3.8703125,2.8378125,0.469006750401929,0.0771690030806446,16.7820074978634,1.78197408826647,21.3846951537729,29.28125,0.03125
"63",64,64,460210,2018,"Broadleaf Forest",40170,"鹿児島県",130.46,30.4,62,4,393.994803096396,0.646256098584033,0.338306451612903,556,15.8,3194,49.3333333333333,104.333333333333,352.666666666667,322.333333333333,2.23562169778962,0.309263190872999,0.741942869852289,0.48025612914151,0.45650849567025,0.435329759916778,0.312137139744696,0.839306488108508,1.53291047546629,0.517289719003247,0.459964899529903,3.79813140003343e-16,2.42893374177728,3.66605999301222,0.538719253680826,0.0756121930916493,18.3739456925125,2.235987946986,14.6641072461346,23.1578947368421,0
"64",65,65,460243,2018,"Broadleaf Forest",80440,"鹿児島県",130.49,31.31,68,4,68.7088918933497,0.235712515616171,0.473279569892473,275,16.6,2502,52.3333333333333,108,358.333333333333,253.666666666667,1.63679216703057,-0.676754017715991,-0.433159977254361,0.326751193062278,0.165911664099661,0.220827104461836,0.364560087468455,0.712049939542702,0.733118334355985,0.75462802364349,0.267323126292566,6.15449720172641e-16,3.27867831837842,2.74865476424762,0.506754379980428,0.100085397761585,11.6470406257639,2.56776997099064,27.6244775127481,17.1304347826087,0
"65",66,66,460247,2018,"Broadleaf Forest",80440,"鹿児島県",130.49,31.45,63,4,77.1166069786551,0.26927961679198,0.46241935483871,375,16,2593,51.3333333333333,107.666666666667,358,255,2.20967096228807,0.254099045901823,-0.217638043482419,0.407282702966233,0.485210730088719,0.479342434117252,0.259008293564161,0.997646329947267,1.0555328071483,0.642837171605873,0.364939184022626,4.9960036108132e-16,2.93563772540272,2.5302869796227,0.520844218649518,0.0699717527398036,16.6821634766339,1.98852311275656,18.9666861508686,12,0
"66",67,67,460253,2018,"Broadleaf Forest",80440,"鹿児島県",130.49,31.67,71,5,68.1808628576426,0.413304547213179,0.479758064516129,160,16.6,2442,51,121,380,200.333333333333,1.58025324079862,0.122492112071979,-0.187040097149941,0.359122148267929,0.857577167359041,0.712942334158547,0.21648337734027,0.229584555974714,0.898184648823843,0.467115010974156,8.32667268468867e-17,2.63677968348475e-16,3.55,3,0.533916454983923,0.0555615578260176,14.8593736478636,1.93821867780117,19.4528855957298,14,0
"67",68,68,400092,2018,"Broadleaf Forest",80440,"福岡県",130.52,33.8,42,3,57.0944957862092,0.459895325671554,0.581827956989247,22,16,1721,50.3333333333333,112,366,336.333333333333,1.27564239116559,0.124426834791749,-0.224555681020821,0.0861893155843028,0.0869011529590474,1.2490009027033e-17,0.0464294997141853,0.385453283821608,0.745405230330448,0.926271662571494,0.218963510413576,8.43769498715119e-16,3.039,2.595,0.498555273311897,0.0624774550721561,16.6034469521628,1.58700055057135,18.7401438196311,13,0
"68",69,69,460283,2018,"Broadleaf Forest",80440,"鹿児島県",130.53,31.74,62,4,117.411374979114,0.297375631009237,0.469596774193548,193,16,2503,52.3333333333333,114,383,214,1.33611579332494,-0.408912422033632,-0.857053503702279,0.453515082074039,0.303445432520008,0.0147713917843481,0.148768867233504,0.651096141948465,0.771798597062592,0.100291265978477,0.446191225340683,6.41299878697952e-16,3.76546042521071,2.67855362820444,0.499119608224742,0.0818233257153368,16.7343770735912,2.08139934548019,21.2642285573681,26.4473684210526,0
"69",70,70,430089,2018,"Broadleaf Forest",80440,"熊本県",130.53,32.97,38,3,39.9501012630527,0.309131038249817,0.565940860215054,278,15.2,2060,52.3333333333333,109,340.666666666667,292,2.24865999555624,0.161593597907457,0.329990640996934,0.655216545766613,0.576217744858221,1.24802335190913,0.950065163036098,1.1397307304528,0.472951530572767,0.128063127331146,0.266101488349832,8.46545056276682e-16,2.6225,2.44805555555555,0.584268863879957,0.0957389839604165,14.9088422997186,2.22196316078526,8.45939497841285,22.0833333333333,0
"70",71,71,460270,2018,"Broadleaf Forest",40170,"鹿児島県",130.54,30.4,28,2,298.252724149081,0.57041294688895,0.383279569892473,323,16.8,3187,48.6666666666667,102.333333333333,352.666666666667,315.666666666667,2.13357055417543,0.487209610387429,0.74099959819503,0.447430152283188,0.31730678014757,0.44497742668081,0.218565467097867,0.598614155261776,1.67287230160945,0.437202411635552,0.476909160938659,3.9110129276568e-16,2.41184608417953,3.7675103519757,0.544479785150541,0.0713711821158875,19.9882515923193,2.32138722794072,13.7464889166917,24.7727272727273,0
"71",72,72,430103,2018,"Broadleaf Forest",80440,"熊本県",130.57,32.64,65,4,104.395194790732,0.391226179896537,0.540967741935484,145,16,2082,53,117.666666666667,387.666666666667,247.333333333333,2.03070480521946,-0.342198264232609,-1.08229193113589,0.242496081334908,0.156318945188386,0.260505650107328,0.272860143463045,1.15134377847057,1.16424533810068,0.527493304390378,0.489350269484885,7.09028795271975e-16,3.53471352923283,2.62513245831915,0.504600843320666,0.0852421348406621,15.5324532254176,2.93663653598416,26.0123089607418,25.0909090909091,0
"72",73,73,430128,2018,"Broadleaf Forest",80440,"熊本県",130.61,32.82,69,4,45.0047112981623,0.404544513246608,0.554301075268817,81,15.7,2062,53,111.333333333333,332.333333333333,233.333333333333,1.50828735929854,-0.231195159942881,-0.272104284133513,0.121270562250941,0.473998574475486,0.0750451901815399,0.158397843952137,0.621356419467879,1.02344793572061,0.375752389434064,0.436199498062548,3.71497704393802e-16,3.30216835592412,3.16318729985488,0.501854462033144,0.0670014295821355,15.8094228549935,2.09359735412712,28.7436440056624,16.3076923076923,0
"73",74,74,430133,2018,"Broadleaf Forest",80440,"熊本県",130.61,33,57,4,64.6432433160792,0.327240561378786,0.589005376344086,39,16.2,1876,56.3333333333333,116.333333333333,309,210.666666666667,1.58663819946322,-0.0343314230009378,-0.032921430409171,0.375324965731869,0.471603917812853,0.292958510034896,0.207079198070579,0.622669518538014,0.677166541985193,0.333881057886219,0.673921026495117,3.70074341541719e-16,3.29666666666667,3.28866666666667,0.512177551982851,0.0669242346783661,16.8792513729723,1.91904905276116,20.1539715666506,19.9333333333333,0
"74",75,75,430116,2018,"Broadleaf Forest",80440,"熊本県",130.62,32.35,56,4,45.5716944177465,0.13684063754021,0.446102150537634,92,16.2,2164,49.6666666666667,97.3333333333333,317,279.666666666667,1.10458470743557,0.0186817023968032,0.359177848739861,0.497591485167525,0.236475320829001,0.068547384826939,0.0938012950660179,0.766672569530393,0.126556366704828,0.355380596136901,0.147320871552535,4.1920490067743e-16,3.06956577266922,3.49644955300128,0.501513166648187,0.0605012445793656,16.7182462021147,1.53967964625989,20.7367765807985,14.9310344827586,0
"75",76,76,430140,2018,"Broadleaf Forest",80440,"熊本県",130.66,32.28,47,3,33.917330622002,0.142842659045269,0.430860215053763,364,13.9,2673,49.3333333333333,102,334.333333333333,311,1.08588025807234,0.0283828456874087,-0.00354639672217959,0.104614560975846,0.442781891191778,1.06124259706816e-17,0.0895088231695931,0.654987038153941,0.42790489659514,0.460048279984643,0.0763973032296506,3.82047334944539e-16,3.26842286041256,3.20077068028118,0.498555273311897,0.0644620023264572,16.0421926951041,1.75922609773625,18.9096343092893,14.6470588235294,0
"76",77,77,430156,2018,"Broadleaf Forest",80440,"熊本県",130.66,32.86,48,3,118.857057387504,0.227657631249999,0.543279569892473,286,15.5,2060,53,113.333333333333,345.333333333333,271.333333333333,1.08517585302768,0.269801663983762,0.191033272477734,0.311688591085488,0.411450807616878,9.71445146547012e-18,0.391840080026417,0.490214817455229,0.583236813885766,0.303175034115698,0.291951347218101,4.10782519111308e-16,2.69215624392124,3.52102772036344,0.498555273311897,0.0538234196853619,15.0253580768,2.44801711466666,8.392,28,0
"77",78,78,460353,2018,"Broadleaf Forest",80440,"鹿児島県",130.7,31.05,81,5,81.8513706351663,0.396368558370701,0.456209677419355,262,17.7,2266,52,115,320.333333333333,269.666666666667,1.94729542065317,-0.466302961079251,-0.528288956936134,0.487220126541578,0.371485515363893,0.0922373610231291,0.391037315085836,1.18650187187172,1.01873370728198,0.640853358022643,0.355815704422061,7.88258347483861e-16,3.17427545080543,2.84557395924539,0.502844218649518,0.092477058146782,13.5468998750861,2.76397945732859,28.7805562978383,18.1,0
"78",79,79,460368,2018,"Broadleaf Forest",80440,"鹿児島県",130.7,32.07,60,4,51.2579252134335,0.195506880756187,0.414059139784946,558,13.8,2800,52.6666666666667,97,325.666666666667,283.333333333333,2.19179495964934,-0.0498026403758373,-0.0330263898246068,0.986762712897154,0.722716755911785,0.599659728635758,0.273319945725244,0.436779193989988,1.09203612349035,0.424771341502494,0.477325299517484,0.34184442720983,2.96895424836601,3.13535947712418,0.526797219595234,0.0860797293988799,18.164327212025,2.36914920305049,15.3448058244512,26.8235294117647,0.0588235294117647
"79",80,80,430166,2018,"Broadleaf Forest",80440,"熊本県",130.7,32.25,61,4,20.9440140892949,0.136862153530116,0.506021505376344,121,15,2431,50,100,345,277.666666666667,0,-0.506414643287055,-1.13321413213159,0,0,0,0,0,0,0,0,0,4.07,2.5,0.498555273311897,0.0812859559702976,18.4650396365978,1.80374993364855,22.0946630802507,30,0
"80",81,81,430168,2018,"Broadleaf Forest",80440,"熊本県",130.7,32.32,31,3,73.2858621525757,0.408218424928395,0.337016129032258,798,12.3,3052,50,99.6666666666667,356.666666666667,356.333333333333,2.42901875451506,0.0430723316413796,-0.473481417596595,1.16823876375756,0.6208326447475,0.202963933554584,0.53634935099272,0.527195960793618,0.362855515582038,1.10215256039247,0.770427166269988,0.609833576936062,2.7423670781893,2.26236872427984,0.507049131832797,0.0542631222640411,19.0060486962241,1.64215192678412,15.8986342771403,25.5,0.111111111111111
"81",82,82,430169,2018,"Broadleaf Forest",80440,"熊本県",130.7,32.35,60,4,85.1979241933657,0.256377354863634,0.332338709677419,953,11.8,3134,49,92.3333333333333,334.666666666667,324.666666666667,2.28053046083402,-0.05142897111982,0.676903049302443,0.438198120165213,0.832845770332864,0.680277093124219,0.471165560956492,0.23138853825854,1.49882448165781,0.256312557750903,0.186158037985382,0.572670710327289,2.27310344827586,3.43413793103448,0.551375410799423,0.0883126906857354,15.8208352564002,2.63831060089553,11.7368394409875,28.8620689655172,0.103448275862069
"82",83,83,430174,2018,"Broadleaf Forest",80440,"熊本県",130.7,32.53,54,4,54.031932388557,0.191912868439628,0.494139784946237,149,14.2,2512,50,109,312,267.666666666667,0.535085068476012,-0.171653784760256,0.27573320923626,0.226261077113419,0.113590294886951,0.0191932677515429,0.0380450942202825,0.277948073546966,0.264770111546469,0.185069607056987,0.10045591094083,3.82835525732813e-17,3.21404853128991,3.50955300127714,0.49929474664597,0.0616935159689574,14.8696805822081,1.63706985571688,22.9161810376677,14.5172413793103,0
