"X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM","SITECLCD","treatment_none","treatment_cutting","treatment_site_preparation","treatment_artificial_regeneration","treatment_natural_regeneration","treatment_other_silviculture","years_since_treatment","treatment_history"
52,"Plot_0052",2023,"Conifer Forest",50523,19,-93.077118,33.843219,2,1,24.4339925349983,0.302805192718929,0.791935484,59,16.6,1335,50.6666666666667,148,178,126.666666666667,2.23287287264144,-2.60329909712209,1.53937140067728,0.338663068305998,0.824646204132454,0.223123062963974,0.884734087098955,0.527562787284787,0.168103444971112,0.508687435126197,0.364939184022627,1.29665864296029,2.102,3.842,0.477,0.133803074528427,12.1421166271781,1.02673482178417,22.1118641649454,31,0.7,5,1,0,0,0,0,0,0,0
53,"Plot_0053",2023,"Conifer Forest",50523,99,-93.223173,33.667438,78,5,44.3064780509063,0.984656898564478,0.795349462,82,16.8,1331,52.3333333333333,149,166.333333333333,134,2.32593040812512,-1.97766351409162,1.35069934266924,0.422973488791757,1.05196132529376,0.35385880406138,0.670469147122494,0.629947874058822,0.174465132114683,0.599069988410405,0.402177876269834,1.51213835913736,2.24642857142857,3.84,0.486428571428571,0.105199144522364,13.2383130572955,1.0543370650782,19.4363847455017,31.1428571428571,0.571428571428571,5,1,0,0,0,0,0,0,0
54,"Plot_0054",2023,"Conifer Forest",50523,27,-93.172802,33.357965,37,3,111.410147701124,0.759751395615855,0.795322581,92,17,1314,51,146.333333333333,124,131.666666666667,2.39916741172609,-2.08980560635713,1.46997349797316,0.273658331973056,0.906934086008493,0.0935902182892171,0.975480826290844,0.547791412265642,0.290035424119253,0.60722079199728,0.5688545848728,1.48189559195462,1.97933333333333,3.83288888888889,0.470666666666667,0.114129554021161,12.6244318803656,1.10025952006843,19.7386176232543,28.9555555555556,0.6,4,1,0,0,0,0,0,0,0
55,"Plot_0055",2023,"Conifer Forest",50523,53,-92.642666,34.255472,6,1,1.97201606487644,0.529188945782313,0.822715054,79,16.4,1351,52,148.333333333333,198.666666666667,144.666666666667,1.26766478305956,-2.84751063727058,1.77089672623753,0.12091654823836,0.501841453491587,0.0373365232536765,0.480207263940012,0.283714577610211,0.160038502673668,0.34993998560921,0.380144983356903,0.857578467566329,1.92333333333333,4.23666666666667,0.468333333333333,0.119716335723627,11.2278544031007,1.05063811188811,24.6633509045888,32.5,0.833333333333333,4,1,0,0,0,0,0,0,0
56,"Plot_0056",2023,"Conifer Forest",50412,119,-92.629869,34.815351,20,2,22.9791685407413,0.429009550180768,0.804112903,192,16.2,1318,53.3333333333333,144,228,165.333333333333,0.511951150569442,-3.35538038503187,1.95601704422567,0.0817985459177765,0.136078360440443,0.151629483693032,0.196964876080907,0.186386579405213,0.0725067809794691,0.0926331871617636,0.0754006578559148,0.267904678297581,2.02318181818182,4.43454545454545,0.475909090909091,0.136002105854837,10.815413081037,1.0052319043006,27.3488738687612,34.5454545454545,0.954545454545454,6,1,0,0,0,0,0,0,0
57,"Plot_0057",2023,"Conifer Forest",50523,57,-93.481311,33.882737,42,3,62.87378497224,0.765118687220403,0.778306452,97,16.5,1369,52,149.666666666667,157.333333333333,137,2.37457833526737,-2.06536325001325,1.21737652052661,0.520037890663539,0.772454692969329,0.162488549200002,0.739570541970773,0.928245646690197,0.640574078168373,0.577022876872601,0.648780771595781,1.37212554810613,2.222,3.99333333333333,0.462666666666667,0.10675439163952,14.0033907982855,1.3072470234444,20.9571059906375,29.6666666666667,0.666666666666667,5,0,1,0,0,0,0,2,1
58,"Plot_0058",2023,"Conifer Forest",50523,19,-93.135971,34.14388,25,2,88.4207565712714,0.22531075448252,0.782311828,113,16.4,1380,53.6666666666667,149.666666666667,167,132.666666666667,0.177470399132096,-3.41906866725726,1.96896576507397,0.0294852504603451,0.0657712075462143,0.0815799947429765,0.0476622874680941,0.0503515745849006,0.00894817264592735,0.0484114523841734,0.0162865420968775,0.110223639071004,2.00379797979798,4.47070707070707,0.473090909090909,0.132546904146314,10.4648511248923,0.98958041958042,27.7459116112246,34.9090909090909,0.981818181818182,4,1,0,0,0,0,0,0,0
59,"Plot_0059",2023,"Conifer Forest",50523,19,-93.174955,33.889384,32,3,107.015226629783,0.563112561611706,0.790806452,67,16.6,1346,50.6666666666667,152.666666666667,243.333333333333,131.666666666667,0.76025781081709,-3.18736358630314,1.93412640702089,0.0595209335321311,0.237730669076195,0.168504317989484,0.218549370196267,0.192053922632728,0.0694095488406072,0.205525993677326,0.1841945889555,0.498634953229402,1.99933895921238,4.39288326300985,0.47620253164557,0.131037255602527,10.868437489329,1.00531851742869,26.2804042937861,33.8607594936709,0.911392405063291,5,1,0,0,0,0,0,0,0
60,"Plot_0060",2023,"Conifer Forest",50523,19,-93.178734,33.976938,33,3,108.817644804068,0.641793326777317,0.79077957,70,16.6,1358,52,149,261.666666666667,145.666666666667,1.67300892211999,-2.57635968737245,1.74359270798826,0.262993492418433,0.452474048301818,0.445904763429629,0.508741519614803,0.60204719107831,0.277476290408445,0.422783370696403,0.284669114067537,1.1201024882499,2.10071428571429,4.26333333333333,0.489047619047619,0.117492227805317,12.4144951649429,1.09897004128155,23.5407207269591,32.9523809523809,0.761904761904762,4,1,0,0,0,0,0,0,0
61,"Plot_0061",2023,"Conifer Forest",50412,51,-92.97988,34.614795,1,1,61.7116713398317,0.922099654788276,0.787392473,192,16,1407,54.6666666666667,146.333333333333,196,149.666666666667,2.66351867280262,-1.2894571482669,1.22607484493878,0.602978746164148,0.743233545044503,0.603480130957392,0.896783675231211,0.813461799198217,0.65224359775242,0.620634894155984,0.541822972196859,1.51213835913736,2.35857142857143,3.85,0.501428571428571,0.100789178651446,15.2350691805,1.37516210667847,16.1113280743339,27.9285714285714,0.428571428571429,4,0,1,0,0,0,0,2,1
62,"Plot_0062",2023,"Conifer Forest",50412,23,-91.846018,35.504995,5,1,3.99628976676336,0.408053280544631,0.808817204,160,15.1,1284,52.6666666666667,150.333333333333,190.333333333333,178.333333333333,2.3664900204679,-1.7485325476111,1.62539317727201,0.661615046444227,0.875928612915695,1.03048804180149,0.755681276537569,0.460374474949324,0.285478412308589,0.402105665040105,0.126714994452301,1.37212554810613,1.88796296296296,4.03796296296296,0.505,0.118371400479721,15.5763512820296,1.52943058383199,15.6333094503242,30.8333333333333,0.666666666666667,5,0,0,0,1,0,0,3,1
63,"Plot_0063",2023,"Conifer Forest",50523,43,-91.532784,33.5744,41,3,51.2025375819769,0.796436428253857,0.802311828,49,17,1349,53.3333333333333,150.666666666667,228.333333333333,139.666666666667,2.41945067195111,-1.77928057727277,1.62842249940023,0.513148931567114,0.579725302133952,0.705245439236122,0.69365299696144,0.91011365022994,0.417001566233039,0.607017542284783,0.326643096810376,1.52458394234014,2.41438271604938,4.26438271604938,0.517222222222222,0.103369412440129,14.6520455407809,1.13782206561969,19.0682682289368,31.7777777777778,0.555555555555556,5,1,0,0,0,0,0,0,0
64,"Plot_0064",2023,"Conifer Forest",50523,43,-91.574133,33.399484,8,1,20.7832975271598,0.291571831010509,0.788790323,58,17,1370,50.3333333333333,150,166.333333333333,163.666666666667,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,0,1,0,0,0,0,4,1
65,"Plot_0065",2023,"Conifer Forest",50412,113,-94.109382,34.378058,30,2,49.9460321767014,0.803052194701064,0.685134409,365,15,1457,49.6666666666667,133.666666666667,192,216.333333333333,2.66420753953683,-1.9803242275675,1.35269657042103,0.492428612149113,0.886586567835137,0.418169060441183,0.862353734000641,0.932201134264143,0.550849479775607,0.590500730656378,0.411773045972197,1.48189559195462,2.14892592592593,3.96759259259259,0.478666666666667,0.119432762729494,15.0873731592557,1.30169574660041,21.625897916797,29.6333333333333,0.6,5,1,0,0,0,0,0,0,0
66,"Plot_0066",2023,"Conifer Forest",50523,57,-93.640829,33.923382,36,3,65.4021418658122,0.898651927566095,0.759327957,132,16.3,1373,54,151,173.333333333333,141.333333333333,1.96572898981527,-2.30476247515219,1.60843535177296,0.187771236211096,0.691745085528903,0.25291628296337,0.678508671539938,0.554532306850192,0.272023000747979,0.516231378001601,0.485865777544917,1.31529194552185,1.96384615384615,4.06307692307692,0.477692307692308,0.109897888251675,12.4430026833227,1.11768487102406,21.9540747758975,31.1538461538462,0.692307692307692,5,1,0,0,0,0,0,0,0
67,"Plot_0067",2023,"Conifer Forest",50523,11,-92.293265,33.330348,14,2,44.6402316679302,0.47279003969574,0.791962366,32,16.8,1343,50.6666666666667,151.333333333333,145,149,0.331425068237429,-3.34279640377168,1.93719450463735,0.0316130697850664,0.131204116569677,0.00976146054734783,0.125547958219133,0.0741758582402775,0.0418413230201287,0.0914901834928458,0.0993871398281627,0.224209906223109,1.97490566037736,4.44037735849057,0.469622641509434,0.130554946945025,10.5329279824484,1.00105158991951,27.3652278369968,34.4339622641509,0.962264150943396,4,1,0,0,0,0,0,0,0
68,"Plot_0068",2023,"Conifer Forest",50523,13,-92.448939,33.415791,25,2,82.1651663674799,0.416141469126964,0.794274194,36,16.8,1323,49,149,152.666666666667,144.333333333333,0.164578241214309,-3.43232991761926,1.93762006346602,0.0528440546429631,0.0907252986626805,0.00426592117924421,0.0473782952449331,0.0421827446075811,0.0115072366803647,0.0380593988805524,0.0289558925928462,0.0979834711121572,2.01467741935484,4.45967741935484,0.469838709677419,0.132556384981025,10.4426614558051,0.990442219071252,27.8342799873254,34.8387096774194,0.983870967741935,5,1,0,0,0,0,0,0,0
69,"Plot_0069",2023,"Conifer Forest",50412,109,-93.823663,34.231526,10,1,28.7019523884655,0.492700060614095,0.737876344,207,15.4,1467,53,146.666666666667,174.666666666667,173.666666666667,0.425261393814157,-3.30285893435335,1.99650637776208,0.0603446912669146,0.0621616585807587,0.0730713317523887,0.120513369109602,0.143225074147412,0.0292427500273291,0.130282506492342,0.049598798124377,0.335673465263389,2.01942307692308,4.52884615384615,0.472884615384615,0.130617668909255,10.7305809481216,0.976180473372782,27.0060785734884,34.7115384615385,0.942307692307692,5,1,0,0,0,0,0,0,0
70,"Plot_0070",2007,"Conifer Forest",50412,105,-93.209695,34.9431,32,3,36.01441948838,0.624920191394254,0.79155914,164,15.5,1256,57,135.333333333333,214.333333333333,206,2.34019169444465,-1.98505768483801,1.46397360143965,0.518418691000719,0.667738198157328,0.704646259050249,0.714167410181951,0.71776403957905,0.492541632070734,0.591768074239901,0.432914328601243,1.46493320744733,2.36161290322581,4.04741935483871,0.507741935483871,0.10722050579392,13.4195295406243,1.24269307938454,20.1255248112946,31.1290322580645,0.612903225806452,5,0,1,0,0,0,0,2,1
71,"Plot_0071",2007,"Conifer Forest",50412,127,-94.000001,34.727448,52,4,22.6684730433478,0.245638523320951,0.758010753,284,15.4,1256,53,144.333333333333,160.333333333333,188.333333333333,1.17013139156603,-3.81958106743613,2.41136229430229,0.0799529829167929,0.140012598752496,0.427922274678878,0.500975979562935,0.297718872057456,0.218032999762508,0.298290470338935,0.335148230224861,0.756069179568681,1.90285714285714,4.07142857142857,0.488571428571428,0.227149188489043,10.6300011735702,0.931586787388493,25.2615519078777,27.8571428571429,0.857142857142857,5,0,1,0,0,0,0,3,1
72,"Plot_0072",2007,"Conifer Forest",50523,57,-93.739521,33.578989,31,3,57.4014054804845,0.651277322321183,0.80094086,81,17.2,1273,57,150,376,130.666666666667,0.534796080353251,-3.24766529618153,1.90525316305446,0.0510116687880582,0.211714363191763,0.0157513457476448,0.202587439474692,0.119692087429308,0.0675162433154536,0.147630931428886,0.160373664853693,0.361790916004545,1.965,4.40125,0.469375,0.128473140521402,10.6664047034883,1.01057583041958,26.8462697676623,34.0625,0.9375,4,1,0,0,0,0,0,0,0
73,"Plot_0073",2007,"Conifer Forest",50523,3,-91.948025,33.184511,34,3,34.5048690901241,0.677740198930157,0.771666667,46,16.8,1393,51.6666666666667,150.666666666667,207.333333333333,119.333333333333,1.69624252010477,-2.58159938916935,1.69282492814875,0.268744263320862,0.523148843488621,0.482818357729548,0.579756323057201,0.470950904953573,0.394331022517806,0.446474525121662,0.356964446390498,1.0794244686454,2.10645161290323,4.20451612903226,0.490645161290323,0.115519668580851,11.9346050678149,1.15654331964402,23.3594609151376,32.7741935483871,0.774193548387097,5,1,0,0,0,0,0,0,0
74,"Plot_0074",2007,"Conifer Forest",50523,25,-92.302286,33.936899,5,1,7.86567614167425,0.271204654986737,0.800295699,50,16.7,1320,50,146.333333333333,143.333333333333,134.333333333333,0.371189962897145,-3.32618015393359,1.91052222844105,0.0329618510497769,0.156218797775508,0.0692965871588247,0.141679287852341,0.16790935251576,0.0888077483717341,0.0869972520984635,0.0646753331684544,0.198958204475388,2.00566666666667,4.42933333333333,0.472666666666667,0.130163653334203,10.7878520068841,1.0172021257875,27.4074870493229,34.6333333333333,0.966666666666667,4,1,0,0,0,0,0,0,0
75,"Plot_0075",2022,"Conifer Forest",50517,175,-77.255238,36.685813,10,1,18.6158521669345,0.448709497792876,0.732634409,31,14.5,1154,50.3333333333333,154.333333333333,168.333333333333,274.666666666667,1.47820690221643,-2.86002185765566,1.61001602614869,0.144278437945479,0.885515766091118,0.0638184546483597,0.300513187170793,0.599649699416122,0.24634937030153,0.360160225633295,0.109961587588995,0.838910945043702,1.94054054054054,4.03783783783784,0.472432432432432,0.125006364799517,12.2179853159315,1.08467741485448,24.5806712644286,34.4594594594595,0.837837837837838,3,1,0,0,0,0,0,0,0
76,"Plot_0076",2022,"Conifer Forest",50517,810,-76.007651,36.601432,40,3,113.747615386258,0.676334812100298,0.637473118,10,15.4,1175,50.3333333333333,150.333333333333,152.666666666667,291.666666666667,2.15049736794292,-2.25561657503907,1.44976821014551,0.475822074905986,0.856778962813726,0.149200222082146,0.649440819284454,0.535963461688672,0.203811253702839,0.568047612058969,0.572412509268469,1.38355664287633,2.14593220338983,3.93322033898305,0.47406779661017,0.109839065194913,12.468927672291,1.03705016159034,21.0085089102457,30.2542372881356,0.661016949152542,5,1,0,0,0,0,0,0,0
77,"Plot_0077",2022,"Conifer Forest",50517,550,-76.128443,36.67511,25,2,82.8755863656183,0.572676684764834,0.652553763,1,15.4,1167,46.6666666666667,147.666666666667,180.666666666667,349.333333333333,2.25587711515496,-1.9142664793939,1.47738486152157,0.21704729606966,0.865826525577928,0.119993642899706,0.797943047763014,0.540331013755691,0.28852611283412,0.618451911935155,0.716935023283205,1.49556936904301,1.83235294117647,3.88558823529412,0.467058823529412,0.100745260659387,12.7532231292037,1.15025176848617,19.4114680003111,29.3529411764706,0.588235294117647,3,1,0,0,0,0,0,0,0
78,"Plot_0078",2022,"Conifer Forest",50517,550,-76.280416,36.695307,40,3,156.912358721119,0.747951726075945,0.660806452,9,15.3,1177,52.6666666666667,146.666666666667,242,281.333333333333,2.42698212228209,-2.18914108208963,1.06372458610906,0.65855913071371,1.25834159056065,0.149675728392669,0.682439288831997,0.628115248330747,0.265180947380507,0.574618807433867,0.610743718081299,1.41999607274635,2.37452830188679,3.6422641509434,0.473207547169811,0.107861974948401,12.9130096775445,1.10189824286366,20.7059648712092,30.9056603773585,0.641509433962264,4,1,0,0,0,0,0,0,0
79,"Plot_0079",2022,"Conifer Forest",50413,89,-80.0454,36.765617,6,1,2.98256238302805,0.375762073918624,0.657258065,348,13,1200,52.6666666666667,144,250,151.333333333333,0.352604670580935,-3.40223406915902,1.93861606655052,0,0.102909260083085,0.0483881341367653,0.152896545774809,0.0240061699195559,0.00805478388910115,0,0.295600739058327,4.44089209850063e-17,1.99,4.45,0.468,0.12959664523751,10.3999147286821,0.983551282051283,28.1560210855065,33.2,1,5,1,0,0,0,0,0,0,0
80,"Plot_0080",2022,"Conifer Forest",50413,109,-77.843365,38.034325,40,3,101.385012016932,0.393364037689154,0.694301075,106,13.2,1083,54.6666666666667,146.333333333333,247,222.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
81,"Plot_0081",2022,"Conifer Forest",50413,145,-77.978497,37.498248,40,3,72.3399407273734,0.881786704214901,0.700725806,95,13.4,1079,51.6666666666667,147.333333333333,248.666666666667,182.333333333333,2.04027314995259,-2.41544387183373,1.4121144467791,0.114919087445737,0.83562319187465,0.233875981661032,0.665906373053419,0.694406619856851,0.245921705321845,0.553095385821266,0.410556582025455,1.29665864296029,1.942,3.978,0.458,0.110597480175763,12.9470171731501,1.10379815560589,21.5842147598545,35,0.7,5,1,0,0,0,0,0,0,0
82,"Plot_0082",2022,"Conifer Forest",50413,81,-77.580076,36.697361,30,2,105.564556820837,0.753450109990321,0.727795699,38,14.4,1115,50.6666666666667,152.333333333333,158.666666666667,206.666666666667,2.46711674388877,-1.57880495825779,1.26398860641709,0.36056295122068,0.964156925377371,0.345175052849379,0.805806253439916,0.627742245553408,0.366213521609396,0.628160825891418,0.592486323172829,1.54364124161939,2.04173076923077,3.70653846153846,0.481538461538462,0.0945713273759029,13.6422134042134,1.19204955412104,17.7068075268246,28.9423076923077,0.5,4,1,0,0,0,0,0,0,0
83,"Plot_0083",2022,"Conifer Forest",50413,97,-76.734273,37.610878,40,3,76.2805913526981,0.624962350255642,0.700430108,30,14.2,1111,47.6666666666667,144.666666666667,202.666666666667,227.666666666667,2.00806725290661,-2.60093198302816,1.62163453836775,0.0952526277959326,1.25492773696682,0.420607364000607,0.365720172288753,0.378269376080556,0.047937642477405,0.453499178010737,0.186193461236035,1.26011529928114,2.04047619047619,3.88095238095238,0.491904761904762,0.12127827601211,11.726859011872,0.975002562589399,22.8753720939089,33.5714285714286,0.714285714285714,5,1,0,0,0,0,0,0,0
84,"Plot_0084",2022,"Conifer Forest",50517,175,-76.982848,36.894642,32,3,179.954236684961,0.849114191513174,0.71844086,21,14.5,1159,50,146,206.333333333333,230.333333333333,2.17345777989363,-2.22848679534883,1.40756092699237,0.455558092039601,0.877634550694794,0.327697418970289,0.647479898161576,0.636829413204505,0.2431792955975,0.546609026839811,0.445523637106136,1.38736351261247,2.20204545454545,3.91772727272727,0.482954545454545,0.109841596266231,12.8789803811937,1.09262802850078,21.2581632593328,31.2954545454545,0.659090909090909,5,1,0,0,0,0,0,0,0
85,"Plot_0085",2022,"Conifer Forest",50413,31,-79.2952,37.16833,16,2,44.9465566284017,0.564314241828596,0.692930108,214,13.5,1074,52,143,287,165.666666666667,1.5119541308084,-2.80405819280634,1.57598203492313,0.0859281358401078,0.523931624935002,0.203015105000473,0.471053686411612,0.584966513320171,0.229046107240296,0.366344692073968,0.516096994044798,0.829861531494585,2.037,4.1818,0.4616,0.11782002892566,12.2675449876963,1.07274055301345,24.5286383795292,33.38,0.84,5,1,0,0,0,0,0,0,0
86,"Plot_0086",2022,"Conifer Forest",50413,37,-78.712826,37.20444,12,2,46.4706805207769,0.542786275950508,0.696317204,196,13.2,1103,56.6666666666667,151,255.333333333333,185.666666666667,0.632629392057506,-3.20791120996969,1.88363546485062,0.0916967145979496,0.153088155495498,0.0399901935014591,0.203910839365415,0.226124225156652,0.109636033801422,0.151428409537922,0.27646907880502,0.351536297448677,2.03484848484848,4.42636363636364,0.470909090909091,0.128273555631682,10.9858429112912,1.02452916355776,26.8152878733719,33.3333333333333,0.939393939393939,4,1,0,0,0,0,0,0,0
87,"Plot_0087",2022,"Conifer Forest",50413,83,-79.093903,36.565908,27,2,117.025710165566,0.551535329884859,0.740537634,137,14.1,1103,52.6666666666667,151.333333333333,285.333333333333,143.666666666667,0.979247670383691,-3.05176080161446,1.77949459213358,0.159581503858642,0.413209265139165,0.0969442826281725,0.320111332890379,0.277553367527777,0.121996424688257,0.244906203611127,0.251465906490591,0.616491720871745,2.046875,4.2935,0.472875,0.124832167599362,11.1646225699198,1.03199828847845,25.8608546447659,33.425,0.8875,4,1,0,0,0,0,0,0,0
